"MethodName","allMethodHistories","methodHistories","authors","stmtAdded","maxStmtAdded","avgStmtAdded","stmtUpdated","maxsSmtUpdated","avgStmtUpdated","stmtDeleted","maxStmtDeleted","avgStmtDeleted","stmtParentChanged","churn","maxChurn","avgChurn","decl","cond","elseAdded","elseDeleted","loopsAdded","loopsUpdated","loopsDeleted","variablesAdded","variablesUpdated","variablesDeleted","assigmentsAdded","assigmentsUpdated","assigmentsDeleted","returnsAdded","returnsUpdated","returnsDeleted","nullsAdded","nullsUpdated","nullsDeleted","casesAdded","casesUpdated","casesDeleted","breaksAdded","breaksUpdated","breaksDeleted","objectsAdded","objectsUpdated","objectsDeleted","catchesAdded","catchesUpdated","catchesDeleted","throwsAdded","throwsUpdated","throwsDeleted","loc","NumOfBugs","Buggy"
"org.apache.tomee.catalina.TomcatJndiBuilder.mergeRef(NamingResources,ResourceReferenceInfo)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1,"1"
"org.apache.tomee.catalina.TomcatLoader.init(Properties)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,"1"
"org.apache.tomee.catalina.TomcatWebAppBuilder.startInternal(StandardContext)",471.0,419.0,5.0,140.0,20.0,4.242424242424242,36.0,10.0,1.8,36.0,11.0,3.0,36.0,104.0,19.0,2.810810810810811,0.0,13.0,7.0,0.0,1.0,0.0,0.0,30.0,12.0,10.0,13.0,2.0,3.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,239.0,1,"1"
"org.apache.tomee.catalina.LazyStopWebappClassLoader.loadClass(String)",87.0,85.0,3.0,41.0,23.0,6.833333333333333,9.0,5.0,1.8,23.0,23.0,23.0,7.0,18.0,23.0,2.5714285714285716,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,7.0,0.0,7.0,5.0,6.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,39.0,1,"1"
"org.apache.tomee.catalina.TomcatWebAppBuilder.afterStart(StandardContext)",204.0,186.0,2.0,60.0,13.0,6.666666666666667,26.0,13.0,3.7142857142857144,14.0,7.0,2.8,24.0,46.0,13.0,4.6,0.0,7.0,2.0,0.0,0.0,0.0,0.0,23.0,18.0,6.0,12.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,155.0,1,"1"
"org.apache.tomee.catalina.OpenEJBContextConfig.isIncludedIn(String,File)",21.0,18.0,1.0,12.0,7.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,9.0,7.0,2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,"1"
"org.apache.tomee.catalina.TomcatSecurityService.isCallerInRole(String)",4.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1,"1"
"org.apache.tomee.catalina.TomEERealm.logInTomEE(Principal)",2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1,"1"
"org.apache.tomee.catalina.realm.LazyRealm.addPropertyChangeListener(PropertyChangeListener)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"1"
"org.apache.tomee.myfaces.TomEEAnnotationProvider.getAnnotatedClasses(ExternalContext)",41.0,39.0,2.0,29.0,18.0,7.25,3.0,1.0,1.0,7.0,5.0,3.5,0.0,22.0,13.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,31.0,1,"1"
